CUSTOMER_ID,AGE,GENDER,ITEM_PURCHASED,CATEGORY,PURCHASE_AMOUNT,LOCATION,REGION,SIZE,COLOR,SEASON,REVIEW_RATING,SUBSCRIPTION_STATUS,SHIPPING_TYPE,DISCOUNT_APPLIED,PROMO_CODE_USED,PREVIOUS_PURCHASES,PAYMENT_METHOD,FREQUENCY_OF_PURCHASES,PROCESSDATE,AGE_GROUP,REVIEWS_CLASSIFICATION
517,34,Male,Hoodie,Clothing,41,West Virginia,South Region,L,Indigo,Fall,2.8,true,2-Day Shipping,true,true,19,Debit Card,Bi-Weekly,2/10/2025 16:22,YOUTH,BAD
518,61,Male,Boots,Footwear,49,North Dakota,Midwest Region,L,Silver,Fall,2.7,true,Free Shipping,true,true,44,Cash,Every 3 Months,2/21/2025 18:08,SENIOR,BAD
519,24,Male,Blouse,Clothing,100,Oregon,West Region,M,Beige,Fall,2.9,true,Next Day Air,true,true,16,Venmo,Every 3 Months,1/4/2025 14:21,YOUTH,BAD
520,19,Male,Belt,Accessories,54,Minnesota,Midwest Region,L,Blue,Summer,4.4,true,2-Day Shipping,true,true,17,Bank Transfer,Quarterly,5/28/2025 7:36,YOUTH,EXCELLENT
521,51,Male,Sunglasses,Accessories,84,South Carolina,South Region,M,White,Spring,3.9,true,Free Shipping,true,true,20,Debit Card,Quarterly,2/18/2025 10:32,ADULT,GOOD
522,36,Male,Shorts,Clothing,41,Vermont,Northeast Region,L,Gold,Winter,3.5,true,Standard,true,true,50,Bank Transfer,Annually,3/1/2025 20:41,ADULT,GOOD
523,65,Male,Gloves,Accessories,88,Minnesota,Midwest Region,M,Blue,Spring,2.5,true,Store Pickup,true,true,37,Cash,Quarterly,3/1/2025 5:37,SENIOR,BAD
524,46,Male,Sandals,Footwear,40,Delaware,South Region,M,Orange,Spring,4.9,true,Express,true,true,5,PayPal,Quarterly,1/24/2025 7:40,ADULT,EXCELLENT
525,59,Male,Shirt,Clothing,39,Pennsylvania,Northeast Region,M,Gold,Summer,4.8,true,Free Shipping,true,true,44,PayPal,Annually,5/12/2025 4:02,ADULT,EXCELLENT
526,51,Male,Coat,Outerwear,37,Iowa,Midwest Region,M,Cyan,Spring,3.2,true,Next Day Air,true,true,41,Debit Card,Monthly,4/17/2025 15:19,ADULT,GOOD
527,51,Male,Pants,Clothing,52,New Jersey,Northeast Region,S,Red,Winter,4.9,true,Standard,true,true,19,Cash,Monthly,3/16/2025 12:36,ADULT,EXCELLENT
528,21,Male,T-shirt,Clothing,23,South Carolina,South Region,L,Yellow,Winter,4.3,true,Next Day Air,true,true,47,Bank Transfer,Every 3 Months,3/9/2025 16:02,YOUTH,EXCELLENT
529,34,Male,Sneakers,Footwear,88,Maryland,South Region,S,Beige,Winter,3.2,true,Express,true,true,40,Cash,Annually,1/26/2025 18:45,YOUTH,GOOD
530,32,Male,Shorts,Clothing,84,California,West Region,M,Orange,Fall,3.7,true,Standard,true,true,6,Credit Card,Monthly,4/30/2025 19:41,YOUTH,GOOD
531,48,Male,Coat,Outerwear,37,Montana,West Region,XL,Magenta,Winter,3.2,true,Store Pickup,true,true,25,Credit Card,Bi-Weekly,1/19/2025 6:46,ADULT,GOOD
532,50,Male,Sandals,Footwear,51,Vermont,Northeast Region,L,Purple,Fall,3.4,true,Next Day Air,true,true,42,Cash,Weekly,6/17/2025 10:24,ADULT,GOOD
533,26,Male,Pants,Clothing,76,Texas,South Region,L,Black,Winter,4.1,true,Express,true,true,35,Bank Transfer,Every 3 Months,5/29/2025 18:47,YOUTH,EXCELLENT
534,57,Male,Sandals,Footwear,60,North Carolina,South Region,L,Pink,Spring,4.5,true,Next Day Air,true,true,17,Debit Card,Weekly,6/24/2025 16:50,ADULT,EXCELLENT
535,65,Male,Gloves,Accessories,72,Florida,South Region,L,Pink,Fall,4.5,true,Next Day Air,true,true,4,PayPal,Quarterly,4/17/2025 17:27,SENIOR,EXCELLENT
536,56,Male,T-shirt,Clothing,45,West Virginia,South Region,L,Maroon,Spring,3.2,true,Free Shipping,true,true,24,Bank Transfer,Weekly,6/17/2025 14:40,ADULT,GOOD
537,44,Male,Jacket,Outerwear,84,Illinois,Midwest Region,S,Maroon,Fall,4.4,true,Store Pickup,true,true,16,Debit Card,Every 3 Months,4/11/2025 12:19,ADULT,EXCELLENT
538,50,Male,Blouse,Clothing,49,Virginia,South Region,S,Turquoise,Summer,3.0,true,Store Pickup,true,true,14,Debit Card,Annually,5/10/2025 7:12,ADULT,GOOD
539,27,Male,Socks,Clothing,22,Virginia,South Region,XL,Green,Spring,3.2,true,Free Shipping,true,true,43,Cash,Weekly,1/16/2025 22:42,YOUTH,GOOD
540,49,Male,Coat,Outerwear,48,Wyoming,West Region,M,Violet,Winter,4.0,true,Store Pickup,true,true,49,Debit Card,Weekly,1/3/2025 12:55,ADULT,GOOD
541,49,Male,Dress,Clothing,37,South Carolina,South Region,M,Lavender,Spring,3.1,true,Next Day Air,true,true,33,Cash,Every 3 Months,2/24/2025 14:07,ADULT,GOOD
542,52,Male,Jacket,Outerwear,27,Connecticut,Northeast Region,L,Gray,Fall,2.8,true,Next Day Air,true,true,45,Cash,Bi-Weekly,3/11/2025 8:34,ADULT,BAD
543,27,Male,Boots,Footwear,79,Illinois,Midwest Region,XL,Teal,Spring,4.6,true,Next Day Air,true,true,35,Cash,Bi-Weekly,5/17/2025 13:24,YOUTH,EXCELLENT
544,53,Male,Skirt,Clothing,98,Alabama,South Region,S,Red,Spring,4.3,true,Express,true,true,11,Credit Card,Monthly,1/31/2025 18:22,ADULT,EXCELLENT
545,34,Male,Sandals,Footwear,64,Washington,West Region,S,Yellow,Summer,3.3,true,Standard,true,true,30,Bank Transfer,Every 3 Months,1/22/2025 7:29,YOUTH,GOOD
546,33,Male,Coat,Outerwear,32,Alabama,South Region,L,Magenta,Summer,3.5,true,2-Day Shipping,true,true,48,Debit Card,Annually,2/22/2025 11:14,YOUTH,GOOD
547,62,Male,Hoodie,Clothing,74,New Mexico,West Region,M,Brown,Winter,3.4,true,Free Shipping,true,true,45,Venmo,Bi-Weekly,4/9/2025 19:22,SENIOR,GOOD
548,38,Male,Jacket,Outerwear,50,Nevada,West Region,M,Blue,Winter,2.8,true,Free Shipping,true,true,26,Venmo,Weekly,6/4/2025 12:01,ADULT,BAD
549,36,Male,Backpack,Accessories,64,Nebraska,Midwest Region,M,Black,Winter,4.6,true,Store Pickup,true,true,41,Debit Card,Every 3 Months,6/16/2025 13:47,ADULT,EXCELLENT
550,31,Male,Backpack,Accessories,29,Arizona,West Region,S,Olive,Fall,3.6,true,Express,true,true,37,Venmo,Bi-Weekly,6/19/2025 15:56,YOUTH,GOOD
551,62,Male,Belt,Accessories,62,Georgia,South Region,M,Olive,Summer,3.3,true,Store Pickup,true,true,12,PayPal,Weekly,5/13/2025 20:29,SENIOR,GOOD
552,29,Male,Coat,Outerwear,78,Idaho,West Region,XL,Green,Fall,3.1,true,2-Day Shipping,true,true,27,Cash,Bi-Weekly,1/15/2025 5:39,YOUTH,GOOD
553,24,Male,T-shirt,Clothing,94,Missouri,Midwest Region,M,Peach,Fall,3.5,true,Express,true,true,18,Bank Transfer,Weekly,5/26/2025 21:20,YOUTH,GOOD
554,63,Male,Sunglasses,Accessories,59,Florida,South Region,M,White,Winter,3.2,true,Express,true,true,15,Credit Card,Quarterly,6/14/2025 9:44,SENIOR,GOOD
555,56,Male,Sneakers,Footwear,47,Minnesota,Midwest Region,M,Red,Summer,3.0,true,Express,true,true,34,Bank Transfer,Weekly,1/28/2025 3:35,ADULT,GOOD
556,63,Male,Gloves,Accessories,57,Maine,Northeast Region,M,White,Fall,4.8,true,Express,true,true,37,Venmo,Annually,5/16/2025 3:25,SENIOR,EXCELLENT
557,40,Male,Coat,Outerwear,90,Montana,West Region,L,Indigo,Winter,5.0,true,Store Pickup,true,true,21,Cash,Fortnightly,5/29/2025 12:11,ADULT,EXCELLENT
558,18,Male,Shirt,Clothing,60,Alaska,West Region,M,White,Spring,2.9,true,Free Shipping,true,true,31,Debit Card,Weekly,5/9/2025 5:41,YOUTH,BAD
559,50,Male,Sneakers,Footwear,77,Iowa,Midwest Region,L,Teal,Fall,3.2,true,Express,true,true,43,Debit Card,Every 3 Months,1/1/2025 2:18,ADULT,GOOD
560,66,Male,Scarf,Accessories,41,Arizona,West Region,M,Indigo,Fall,2.9,true,Store Pickup,true,true,22,Bank Transfer,Monthly,6/24/2025 19:36,SENIOR,BAD
561,25,Male,Jewelry,Accessories,48,Louisiana,South Region,L,Red,Fall,3.3,true,Free Shipping,true,true,12,Debit Card,Annually,4/10/2025 11:35,YOUTH,GOOD
562,65,Male,Jacket,Outerwear,65,Alabama,South Region,M,Blue,Fall,2.6,true,Next Day Air,true,true,25,PayPal,Fortnightly,1/24/2025 5:22,SENIOR,BAD
563,53,Male,Jeans,Clothing,62,Missouri,Midwest Region,M,Blue,Summer,3.5,true,Standard,true,true,40,Debit Card,Annually,1/15/2025 18:22,ADULT,GOOD
564,61,Male,Shoes,Footwear,99,Idaho,West Region,M,Black,Fall,4.4,true,Standard,true,true,16,Debit Card,Quarterly,2/13/2025 11:46,SENIOR,EXCELLENT
565,67,Male,Hoodie,Clothing,58,Florida,South Region,M,Olive,Winter,3.4,true,Next Day Air,true,true,30,Bank Transfer,Weekly,2/14/2025 14:06,SENIOR,GOOD
566,59,Male,Backpack,Accessories,43,Idaho,West Region,L,Lavender,Fall,4.2,true,Store Pickup,true,true,10,Venmo,Weekly,1/10/2025 4:24,ADULT,EXCELLENT
567,55,Male,Sneakers,Footwear,93,Alabama,South Region,M,Indigo,Spring,3.6,true,Store Pickup,true,true,1,Debit Card,Fortnightly,4/14/2025 21:45,ADULT,GOOD
568,21,Male,Blouse,Clothing,50,New Hampshire,Northeast Region,S,Red,Winter,3.0,true,Next Day Air,true,true,24,Venmo,Fortnightly,4/11/2025 17:49,YOUTH,GOOD
569,44,Male,Pants,Clothing,88,Utah,West Region,L,Red,Summer,4.0,true,Free Shipping,true,true,36,PayPal,Monthly,1/19/2025 12:24,ADULT,GOOD
570,65,Male,Skirt,Clothing,33,Alabama,South Region,M,Pink,Fall,4.4,true,Express,true,true,46,Credit Card,Every 3 Months,1/17/2025 22:38,SENIOR,EXCELLENT
571,65,Male,T-shirt,Clothing,99,Iowa,Midwest Region,XL,Purple,Fall,4.1,true,Standard,true,true,20,Cash,Annually,5/27/2025 16:54,SENIOR,EXCELLENT
572,54,Male,Jacket,Outerwear,76,Kentucky,South Region,XL,Cyan,Spring,3.6,true,Free Shipping,true,true,37,Venmo,Weekly,1/24/2025 20:30,ADULT,GOOD
573,56,Male,Scarf,Accessories,97,South Carolina,South Region,XL,Cyan,Summer,4.6,true,Next Day Air,true,true,26,Bank Transfer,Annually,2/21/2025 4:49,ADULT,EXCELLENT
574,58,Male,Pants,Clothing,68,California,West Region,M,Charcoal,Summer,3.2,true,2-Day Shipping,true,true,23,Credit Card,Bi-Weekly,2/1/2025 16:39,ADULT,GOOD
575,54,Male,Sneakers,Footwear,79,Maine,Northeast Region,L,Red,Fall,4.8,true,Free Shipping,true,true,20,Bank Transfer,Bi-Weekly,1/14/2025 19:24,ADULT,EXCELLENT
576,58,Male,Jeans,Clothing,86,Nebraska,Midwest Region,M,Peach,Fall,4.8,true,Express,true,true,38,PayPal,Monthly,2/25/2025 15:21,ADULT,EXCELLENT
577,48,Male,Hat,Accessories,68,Washington,West Region,M,Black,Winter,5.0,true,2-Day Shipping,true,true,5,Credit Card,Every 3 Months,3/4/2025 0:29,ADULT,EXCELLENT
578,19,Male,Skirt,Clothing,52,Alabama,South Region,M,Black,Fall,3.7,true,Store Pickup,true,true,41,Venmo,Annually,3/11/2025 20:25,YOUTH,GOOD
579,69,Male,Sandals,Footwear,90,Maine,Northeast Region,M,Purple,Fall,4.6,true,Next Day Air,true,true,22,Credit Card,Fortnightly,5/11/2025 14:46,SENIOR,EXCELLENT
580,58,Male,Sandals,Footwear,41,California,West Region,M,Violet,Winter,3.7,true,Free Shipping,true,true,48,Credit Card,Annually,6/18/2025 11:01,ADULT,GOOD
581,49,Male,Sweater,Clothing,80,Iowa,Midwest Region,M,Orange,Spring,4.1,true,Free Shipping,true,true,10,PayPal,Weekly,6/3/2025 16:21,ADULT,EXCELLENT
582,32,Male,Sweater,Clothing,100,Iowa,Midwest Region,XL,Charcoal,Winter,2.7,true,Store Pickup,true,true,12,Bank Transfer,Every 3 Months,2/16/2025 10:36,YOUTH,BAD
583,40,Male,Jacket,Outerwear,77,Colorado,West Region,L,Turquoise,Spring,4.9,true,Store Pickup,true,true,2,Bank Transfer,Quarterly,6/22/2025 15:12,ADULT,EXCELLENT
584,25,Male,Shorts,Clothing,78,California,West Region,L,Yellow,Spring,4.0,true,Store Pickup,true,true,38,PayPal,Monthly,6/29/2025 17:57,YOUTH,GOOD
585,70,Male,Socks,Clothing,94,Indiana,Midwest Region,M,White,Spring,4.7,true,Free Shipping,true,true,20,Debit Card,Monthly,3/25/2025 12:02,SENIOR,EXCELLENT
586,69,Male,Socks,Clothing,23,South Carolina,South Region,M,Gray,Fall,2.8,true,Next Day Air,true,true,5,Cash,Every 3 Months,6/23/2025 2:07,SENIOR,BAD
587,45,Male,Hoodie,Clothing,20,Wisconsin,Midwest Region,S,Blue,Winter,4.9,true,2-Day Shipping,true,true,9,Venmo,Annually,5/17/2025 21:20,ADULT,EXCELLENT
588,29,Male,Socks,Clothing,86,Washington,West Region,S,Maroon,Fall,4.2,true,Express,true,true,48,Debit Card,Every 3 Months,4/24/2025 22:53,YOUTH,EXCELLENT
589,47,Male,Boots,Footwear,60,South Dakota,Midwest Region,M,Violet,Fall,3.0,true,Standard,true,true,9,Debit Card,Quarterly,2/12/2025 2:56,ADULT,GOOD
590,28,Male,Shirt,Clothing,70,Minnesota,Midwest Region,M,Orange,Fall,3.4,true,2-Day Shipping,true,true,40,PayPal,Annually,1/24/2025 20:06,YOUTH,GOOD
591,64,Male,Belt,Accessories,39,Alaska,West Region,S,Turquoise,Fall,4.6,true,Standard,true,true,30,Venmo,Fortnightly,4/13/2025 0:38,SENIOR,EXCELLENT
592,47,Male,Backpack,Accessories,37,Kentucky,South Region,L,Olive,Fall,4.2,true,Store Pickup,true,true,6,Debit Card,Bi-Weekly,2/2/2025 18:38,ADULT,EXCELLENT
593,60,Male,Boots,Footwear,29,North Dakota,Midwest Region,M,Brown,Fall,3.2,true,Free Shipping,true,true,42,Venmo,Every 3 Months,4/5/2025 5:00,SENIOR,GOOD
594,67,Male,Coat,Outerwear,35,Alaska,West Region,S,Green,Winter,4.4,true,Store Pickup,true,true,9,PayPal,Every 3 Months,4/9/2025 6:53,SENIOR,EXCELLENT
595,35,Male,Hoodie,Clothing,83,Oklahoma,South Region,S,Brown,Winter,2.5,true,Next Day Air,true,true,6,Debit Card,Monthly,3/12/2025 14:23,YOUTH,BAD
596,30,Male,Shoes,Footwear,77,Delaware,South Region,M,Silver,Summer,3.6,true,Next Day Air,true,true,47,PayPal,Quarterly,2/1/2025 16:02,YOUTH,GOOD
597,23,Male,Shoes,Footwear,37,Montana,West Region,XL,White,Summer,4.5,true,Store Pickup,true,true,36,Venmo,Annually,3/24/2025 5:15,YOUTH,EXCELLENT
598,70,Male,Jewelry,Accessories,69,Alaska,West Region,L,Gold,Summer,3.4,true,Standard,true,true,19,Bank Transfer,Fortnightly,2/16/2025 6:39,SENIOR,GOOD
599,21,Male,Dress,Clothing,66,California,West Region,L,Green,Winter,3.2,true,2-Day Shipping,true,true,30,Cash,Every 3 Months,1/19/2025 4:53,YOUTH,GOOD
600,51,Male,Boots,Footwear,26,Massachusetts,Northeast Region,L,Teal,Spring,4.2,true,Standard,true,true,27,Debit Card,Every 3 Months,3/1/2025 7:51,ADULT,EXCELLENT
601,22,Male,Hat,Accessories,63,South Carolina,South Region,M,Charcoal,Spring,5.0,true,2-Day Shipping,true,true,25,Venmo,Monthly,1/5/2025 12:57,YOUTH,EXCELLENT
602,32,Male,Backpack,Accessories,38,West Virginia,South Region,M,Maroon,Summer,4.7,true,Store Pickup,true,true,5,Cash,Fortnightly,5/20/2025 18:04,YOUTH,EXCELLENT
603,37,Male,Shoes,Footwear,58,Oregon,West Region,L,Lavender,Summer,4.2,true,Next Day Air,true,true,10,Cash,Every 3 Months,6/28/2025 22:34,ADULT,EXCELLENT
604,31,Male,Handbag,Accessories,46,Massachusetts,Northeast Region,L,Green,Winter,3.4,true,2-Day Shipping,true,true,26,PayPal,Every 3 Months,4/16/2025 21:35,YOUTH,GOOD
605,44,Male,Sunglasses,Accessories,92,West Virginia,South Region,S,Pink,Fall,4.4,true,Store Pickup,true,true,11,Credit Card,Every 3 Months,1/31/2025 1:19,ADULT,EXCELLENT
606,40,Male,Hat,Accessories,32,California,West Region,XL,Charcoal,Winter,4.2,true,Standard,true,true,17,Bank Transfer,Weekly,1/4/2025 7:06,ADULT,EXCELLENT
607,27,Male,Scarf,Accessories,90,Colorado,West Region,M,Blue,Spring,4.5,true,Standard,true,true,44,PayPal,Monthly,1/21/2025 7:58,YOUTH,EXCELLENT
608,47,Male,Hoodie,Clothing,23,Indiana,Midwest Region,L,Purple,Fall,2.8,true,Next Day Air,true,true,44,Cash,Monthly,3/2/2025 22:56,ADULT,BAD
609,41,Male,Backpack,Accessories,25,Delaware,South Region,S,Gold,Fall,3.3,true,Next Day Air,true,true,21,Venmo,Every 3 Months,2/2/2025 21:36,ADULT,GOOD
610,51,Male,Sweater,Clothing,54,Ohio,Midwest Region,L,Purple,Fall,4.6,true,Next Day Air,true,true,49,Credit Card,Fortnightly,2/11/2025 17:58,ADULT,EXCELLENT
611,53,Male,Shorts,Clothing,72,Oklahoma,South Region,M,Charcoal,Summer,2.5,true,Free Shipping,true,true,27,Bank Transfer,Every 3 Months,3/9/2025 11:46,ADULT,BAD
612,43,Male,Scarf,Accessories,33,California,West Region,M,Black,Winter,4.7,true,Store Pickup,true,true,19,Cash,Monthly,1/13/2025 16:04,ADULT,EXCELLENT
613,67,Male,Hat,Accessories,43,New Hampshire,Northeast Region,L,Lavender,Fall,4.6,true,Express,true,true,33,Credit Card,Quarterly,2/27/2025 20:45,SENIOR,EXCELLENT
614,61,Male,Coat,Outerwear,51,Pennsylvania,Northeast Region,L,Lavender,Fall,2.6,true,Standard,true,true,46,Cash,Bi-Weekly,5/18/2025 15:05,SENIOR,BAD
615,68,Male,Jewelry,Accessories,85,Idaho,West Region,M,Lavender,Winter,4.0,true,Standard,true,true,21,Credit Card,Bi-Weekly,6/7/2025 3:59,SENIOR,GOOD
616,67,Male,Sandals,Footwear,100,Maryland,South Region,L,Olive,Summer,2.6,true,Next Day Air,true,true,23,Venmo,Annually,6/13/2025 2:00,SENIOR,BAD
617,29,Male,Gloves,Accessories,72,Pennsylvania,Northeast Region,L,Teal,Spring,4.6,true,Free Shipping,true,true,38,Credit Card,Every 3 Months,4/25/2025 8:01,YOUTH,EXCELLENT
618,50,Male,Backpack,Accessories,57,Colorado,West Region,M,Maroon,Fall,2.6,true,Standard,true,true,2,Bank Transfer,Quarterly,3/9/2025 14:03,ADULT,BAD
619,61,Male,Jacket,Outerwear,94,Indiana,Midwest Region,L,Cyan,Spring,4.0,true,Express,true,true,21,Debit Card,Bi-Weekly,1/24/2025 14:33,SENIOR,GOOD
620,19,Male,Backpack,Accessories,34,Nebraska,Midwest Region,M,Charcoal,Summer,4.6,true,Store Pickup,true,true,1,Debit Card,Every 3 Months,4/14/2025 19:03,YOUTH,EXCELLENT
621,33,Male,Backpack,Accessories,89,Rhode Island,Northeast Region,M,Black,Fall,3.7,true,2-Day Shipping,true,true,10,Venmo,Every 3 Months,1/18/2025 10:38,YOUTH,GOOD
622,51,Male,Sunglasses,Accessories,27,Kansas,Midwest Region,S,Red,Fall,4.4,true,Store Pickup,true,true,45,Credit Card,Weekly,3/11/2025 6:53,ADULT,EXCELLENT
623,69,Male,Socks,Clothing,63,Georgia,South Region,S,Peach,Spring,4.0,true,Next Day Air,true,true,44,Bank Transfer,Fortnightly,6/9/2025 15:22,SENIOR,GOOD
624,19,Male,Shoes,Footwear,70,Nevada,West Region,M,White,Fall,4.7,true,Standard,true,true,48,PayPal,Bi-Weekly,1/26/2025 20:27,YOUTH,EXCELLENT
625,55,Male,Pants,Clothing,87,South Carolina,South Region,XL,Pink,Fall,3.4,true,Express,true,true,21,PayPal,Annually,5/3/2025 19:01,ADULT,GOOD
626,49,Male,Jewelry,Accessories,79,Delaware,South Region,M,Red,Fall,4.0,true,Next Day Air,true,true,1,Venmo,Weekly,4/12/2025 2:22,ADULT,GOOD
627,31,Male,Sunglasses,Accessories,79,New Hampshire,Northeast Region,M,Indigo,Spring,3.9,true,Standard,true,true,10,Venmo,Annually,1/27/2025 17:32,YOUTH,GOOD
628,42,Male,Sandals,Footwear,44,Oregon,West Region,L,Black,Winter,4.1,true,Express,true,true,24,PayPal,Monthly,6/29/2025 0:18,ADULT,EXCELLENT
629,69,Male,Sweater,Clothing,85,Massachusetts,Northeast Region,M,White,Fall,3.7,true,2-Day Shipping,true,true,29,Credit Card,Monthly,6/27/2025 19:03,SENIOR,GOOD
630,26,Male,Shoes,Footwear,90,Vermont,Northeast Region,L,Beige,Spring,4.7,true,Standard,true,true,11,Debit Card,Annually,1/27/2025 23:01,YOUTH,EXCELLENT
631,41,Male,Jewelry,Accessories,94,Mississippi,South Region,S,Silver,Fall,4.3,true,2-Day Shipping,true,true,33,Debit Card,Annually,2/21/2025 8:05,ADULT,EXCELLENT
632,55,Male,Boots,Footwear,68,Washington,West Region,S,Violet,Summer,4.1,true,Store Pickup,true,true,27,Cash,Fortnightly,2/23/2025 2:58,ADULT,EXCELLENT
633,35,Male,Backpack,Accessories,51,Wyoming,West Region,M,Red,Winter,3.9,true,Next Day Air,true,true,19,Venmo,Fortnightly,1/17/2025 10:00,YOUTH,GOOD
634,66,Male,Sandals,Footwear,33,Minnesota,Midwest Region,M,Orange,Spring,2.9,true,Express,true,true,50,Debit Card,Quarterly,6/4/2025 1:24,SENIOR,BAD
635,36,Male,Sneakers,Footwear,60,Ohio,Midwest Region,M,Teal,Summer,3.9,true,Standard,true,true,46,PayPal,Weekly,5/12/2025 5:57,ADULT,GOOD
636,27,Male,Hoodie,Clothing,59,South Carolina,South Region,M,Brown,Fall,4.3,true,2-Day Shipping,true,true,28,Cash,Quarterly,1/25/2025 8:23,YOUTH,EXCELLENT
637,41,Male,Handbag,Accessories,30,Wisconsin,Midwest Region,M,Indigo,Summer,2.8,true,Store Pickup,true,true,14,Bank Transfer,Every 3 Months,1/16/2025 6:09,ADULT,BAD
638,21,Male,Sweater,Clothing,20,Tennessee,South Region,M,Cyan,Winter,3.4,true,2-Day Shipping,true,true,46,Cash,Fortnightly,4/20/2025 10:33,YOUTH,GOOD
639,53,Male,Sandals,Footwear,20,Maryland,South Region,S,Blue,Summer,2.7,true,Express,true,true,41,PayPal,Monthly,4/14/2025 6:39,ADULT,BAD
640,54,Male,Dress,Clothing,24,Mississippi,South Region,L,Olive,Spring,4.0,true,2-Day Shipping,true,true,50,Credit Card,Annually,6/25/2025 23:54,ADULT,GOOD
641,53,Male,Skirt,Clothing,88,Minnesota,Midwest Region,M,Gray,Summer,4.4,true,Store Pickup,true,true,28,Debit Card,Fortnightly,2/1/2025 0:23,ADULT,EXCELLENT
642,47,Male,Blouse,Clothing,78,Alaska,West Region,M,Red,Winter,3.9,true,2-Day Shipping,true,true,23,Credit Card,Every 3 Months,6/16/2025 13:36,ADULT,GOOD
643,64,Male,Skirt,Clothing,25,Arkansas,South Region,L,Red,Spring,2.8,true,2-Day Shipping,true,true,14,Debit Card,Bi-Weekly,1/6/2025 2:50,SENIOR,BAD
644,18,Male,Sweater,Clothing,57,Oregon,West Region,XL,Green,Winter,3.2,true,Next Day Air,true,true,10,Bank Transfer,Every 3 Months,4/7/2025 3:53,YOUTH,GOOD
645,68,Male,Backpack,Accessories,93,Louisiana,South Region,S,Blue,Summer,4.3,true,Next Day Air,true,true,37,Cash,Weekly,1/24/2025 3:26,SENIOR,EXCELLENT
646,62,Male,Hoodie,Clothing,42,Oklahoma,South Region,S,Purple,Summer,4.2,true,Express,true,true,15,Venmo,Bi-Weekly,3/9/2025 23:56,SENIOR,EXCELLENT
647,51,Male,Boots,Footwear,54,Indiana,Midwest Region,XL,Pink,Spring,4.9,true,Standard,true,true,19,Venmo,Bi-Weekly,5/17/2025 1:19,ADULT,EXCELLENT
648,54,Male,Blouse,Clothing,70,Mississippi,South Region,XL,Charcoal,Summer,3.7,true,Express,true,true,23,Credit Card,Fortnightly,2/17/2025 23:24,ADULT,GOOD
649,22,Male,Hoodie,Clothing,31,Michigan,Midwest Region,M,Brown,Winter,4.1,true,Store Pickup,true,true,35,Credit Card,Weekly,4/17/2025 6:09,YOUTH,EXCELLENT
650,53,Male,Pants,Clothing,93,Delaware,South Region,L,Orange,Spring,4.2,true,Store Pickup,true,true,33,PayPal,Every 3 Months,3/17/2025 19:36,ADULT,EXCELLENT
651,34,Male,Gloves,Accessories,40,Florida,South Region,M,Magenta,Spring,3.9,true,Next Day Air,true,true,12,Bank Transfer,Annually,3/15/2025 20:38,YOUTH,GOOD
652,32,Male,Hat,Accessories,32,Arkansas,South Region,L,Yellow,Summer,2.9,true,Next Day Air,true,true,41,Venmo,Fortnightly,1/1/2025 18:51,YOUTH,BAD
653,64,Male,Sunglasses,Accessories,27,Minnesota,Midwest Region,M,Beige,Winter,3.1,true,Free Shipping,true,true,27,Venmo,Weekly,3/30/2025 12:06,SENIOR,GOOD
654,20,Male,Scarf,Accessories,68,North Dakota,Midwest Region,M,Olive,Winter,3.6,true,2-Day Shipping,true,true,45,Cash,Fortnightly,2/13/2025 19:33,YOUTH,GOOD
655,24,Male,Handbag,Accessories,59,California,West Region,L,Gray,Summer,4.4,true,2-Day Shipping,true,true,23,Venmo,Annually,6/13/2025 6:41,YOUTH,EXCELLENT
656,20,Male,Handbag,Accessories,36,Mississippi,South Region,S,Purple,Fall,3.1,true,Free Shipping,true,true,19,Venmo,Monthly,5/11/2025 5:24,YOUTH,GOOD
657,42,Male,Jeans,Clothing,23,Pennsylvania,Northeast Region,M,Beige,Summer,3.9,true,Standard,true,true,6,PayPal,Quarterly,1/3/2025 18:59,ADULT,GOOD
658,48,Male,Jacket,Outerwear,80,Arizona,West Region,M,White,Winter,4.3,true,Free Shipping,true,true,6,PayPal,Quarterly,6/5/2025 18:10,ADULT,EXCELLENT
659,62,Male,Backpack,Accessories,37,Louisiana,South Region,S,White,Fall,4.9,true,Store Pickup,true,true,20,Venmo,Weekly,4/13/2025 17:40,SENIOR,EXCELLENT
660,62,Male,Shorts,Clothing,52,Virginia,South Region,S,Gold,Spring,3.6,true,2-Day Shipping,true,true,8,Cash,Weekly,1/5/2025 18:50,SENIOR,GOOD
661,50,Male,Coat,Outerwear,79,Montana,West Region,M,Olive,Fall,5.0,true,2-Day Shipping,true,true,39,Credit Card,Quarterly,4/29/2025 6:36,ADULT,EXCELLENT
662,57,Male,Shirt,Clothing,68,Iowa,Midwest Region,XL,Green,Fall,4.1,true,Store Pickup,true,true,39,Credit Card,Quarterly,2/10/2025 12:28,ADULT,EXCELLENT
663,24,Male,Gloves,Accessories,98,Illinois,Midwest Region,L,Magenta,Fall,2.8,true,Express,true,true,39,Venmo,Bi-Weekly,5/31/2025 19:43,YOUTH,BAD
664,59,Male,Dress,Clothing,83,Alaska,West Region,M,Charcoal,Fall,4.7,true,Express,true,true,23,Credit Card,Monthly,3/17/2025 1:40,ADULT,EXCELLENT
